"disasterNumber","declarationYear","incidentType","applicationTitle","damageCategoryCode","projectSize","stateNumberCode","projectAmount","federalShareObligated","totalObligated","obligatedDate"
4045,2011,"Severe Storm(s)","KAS-017 Building Repair","E - Public Buildings","Small","51",0,0,0,"2012-05-01T23:10:25.000Z"
4045,2011,"Severe Storm(s)","KAS-018 Road Wash-outs","C - Roads and Bridges","Large","51",109817.54,82363.16,82363.16,"2012-04-26T15:13:56.000Z"
4045,2011,"Severe Storm(s)","KAS-014 Road Wash-out","C - Roads and Bridges","Small","51",44368.97,33276.73,33276.73,"2012-04-26T15:13:56.000Z"
4045,2011,"Severe Storm(s)","KAS-009 Road Wash-out & Pipe Repair","C - Roads and Bridges","Small","51",37766.21,28324.66,28324.66,"2012-04-26T15:13:56.000Z"
4045,2011,"Severe Storm(s)","LEC-003 Direct Administrative Costs - EMAC Costs","Z - State Management","Small","51",2456.45,1842.34,1842.34,"2013-09-26T16:59:07.000Z"
4045,2011,"Severe Storm(s)","324 Management Costs","Z - State Management","Large","51",192649,192649,192649,"2015-03-23T18:16:45.000Z"
4045,2011,"Severe Storm(s)","DAC-002 - 854 - Direct Administrative Costs","Z - State Management","Small","51",51847,38885.25,38885.25,"2017-08-16T00:54:55.000Z"
4045,2011,"Severe Storm(s)","SAT001 - PA Program Closeout Financial Reconciliation","Z - State Management","Small","51",-87241.63,-87241.63,-87241.63,"2018-04-12T17:23:56.000Z"
4046,2011,"Severe Storm(s)","4046 State Management Costs","Z - State Management","Large","09",2844133,2844133,2844133,"2012-02-02T17:47:31.000Z"
4046,2011,"Severe Storm(s)","DEJUB30 - Emergency Protective Measures","B - Protective Measures","Small","09",11130,8347.5,8347.5,"2012-02-28T04:00:19.000Z"
4046,2011,"Severe Storm(s)","DEJUA29/Debris Removal Statewide","A - Debris Removal","Small","09",9294,6970.5,6970.5,"2012-02-25T20:28:52.000Z"
4046,2011,"Severe Storm(s)","CPN-018","E - Public Buildings","Large","09",147511.28,110633.46,110633.46,"2012-04-03T01:38:06.000Z"
4046,2011,"Severe Storm(s)","JJW-001 - A/C Unit","E - Public Buildings","Small","09",5839.64,4379.73,4379.73,"2012-03-06T00:51:58.000Z"
4046,2011,"Severe Storm(s)","JJW-002 Entrance Wall","E - Public Buildings","Small","09",6262.87,4697.15,4697.15,"2012-03-06T00:51:58.000Z"
4046,2011,"Severe Storm(s)","JJW-003 - Chain Link Fencing","E - Public Buildings","Small","09",11317.26,8487.95,8487.95,"2012-03-06T00:51:58.000Z"
4046,2011,"Severe Storm(s)","DECCA35 - Debris Removal Campus wide","A - Debris Removal","Small","09",24461.75,18346.31,18346.31,"2012-03-07T18:01:53.000Z"
4046,2011,"Severe Storm(s)","CPN-019","B - Protective Measures","Small","09",52541.69,39406.27,39406.27,"2012-03-07T18:01:53.000Z"
4046,2011,"Severe Storm(s)","DECCB36 EPM - Generators","B - Protective Measures","Small","09",12574.27,9430.7,9430.7,"2012-03-07T18:01:53.000Z"
4046,2011,"Severe Storm(s)","CPN-033","A - Debris Removal","Small","09",38349.27,28761.95,28761.95,"2012-03-27T19:02:20.000Z"
4046,2011,"Severe Storm(s)","CPN-035","G - Recreational or Other","Small","09",1895,1421.25,1421.25,"2012-04-20T23:24:13.000Z"
4046,2011,"Severe Storm(s)","CPN-034","B - Protective Measures","Small","09",3065.71,2299.28,2299.28,"2012-03-26T20:57:53.000Z"
4046,2011,"Severe Storm(s)","JJW-004 - DEBRIS","A - Debris Removal","Small","09",2191.3,1643.48,1643.48,"2012-03-15T22:50:24.000Z"
4046,2011,"Severe Storm(s)","JJW-005  State Owned Fleet Vehicle #5-6970","E - Public Buildings","Small","09",1135.47,851.6,851.6,"2012-05-16T20:22:40.000Z"
4046,2011,"Severe Storm(s)","JJW-006 - Emergency Protective Measures","B - Protective Measures","Small","09",13727.39,10295.54,10295.54,"2012-03-15T22:50:24.000Z"
4046,2011,"Severe Storm(s)","JJW-007 Emergency Protective Measures","B - Protective Measures","Small","09",1133.12,849.84,849.84,"2012-03-26T20:57:53.000Z"
4046,2011,"Severe Storm(s)","JJW-008 - Debris","A - Debris Removal","Small","09",17852.18,13389.14,13389.14,"2012-03-27T19:02:20.000Z"
4046,2011,"Severe Storm(s)","JJW-009 - Emergency Protective Measures (GENERATORS)","B - Protective Measures","Small","09",16208.83,12156.62,12156.62,"2012-03-27T19:02:20.000Z"
4046,2011,"Severe Storm(s)","DECCE42/Loss Of Contents","E - Public Buildings","Small","09",2438.59,1828.94,1828.94,"2012-05-03T18:49:05.000Z"
4046,2011,"Severe Storm(s)","DECCA41/Debris Removal, Asnuntuck Campus Wide","A - Debris Removal","Small","09",1200,900,900,"2012-03-27T19:02:20.000Z"
4046,2011,"Severe Storm(s)","DECCB37/Emergency Protective Measures, Generator","B - Protective Measures","Small","09",6878.86,5159.15,5159.15,"2012-03-27T19:02:20.000Z"
4046,2011,"Severe Storm(s)","DECCE38/Elevator Motor, Student Building","E - Public Buildings","Small","09",7106,5329.5,5329.5,"2012-03-27T19:02:20.000Z"
4046,2011,"Severe Storm(s)","DECCB47/Generator Usage","B - Protective Measures","Small","09",8400,6300,6300,"2012-03-27T19:02:20.000Z"
4046,2011,"Severe Storm(s)","HSS028B CT OPM Rentschler Field Emergency Prep","B - Protective Measures","Small","09",2140.9,1605.68,1605.68,"2012-03-27T19:02:20.000Z"
4046,2011,"Severe Storm(s)","SZDDS1B","B - Protective Measures","Small","09",15837.53,11878.15,11878.15,"2012-04-03T01:38:06.000Z"
4046,2011,"Severe Storm(s)","DECCA39/Debris Removal Campus Wide","A - Debris Removal","Small","09",18245,13683.75,13683.75,"2012-05-02T01:44:57.000Z"
4046,2011,"Severe Storm(s)","CPN-042","B - Protective Measures","Small","09",19049.56,14287.17,14287.17,"2012-04-06T00:32:54.000Z"
4046,2011,"Severe Storm(s)","CPN-043","E - Public Buildings","Small","09",1812.31,1359.23,1359.23,"2012-04-20T23:24:13.000Z"
4046,2011,"Severe Storm(s)","CPN-044","E - Public Buildings","Small","09",3750.6,2812.95,2812.95,"2012-05-02T01:44:57.000Z"
4046,2011,"Severe Storm(s)","SZDDS1A","A - Debris Removal","Small","09",15584.7,11688.53,11688.53,"2012-04-10T20:40:01.000Z"
4046,2011,"Severe Storm(s)","SZDS-E1","E - Public Buildings","Small","09",3659.7,2744.78,2744.78,"2012-04-10T20:40:01.000Z"
4046,2011,"Severe Storm(s)","NJD-026 / Info Kiosks,Fire Hut, Picnic Tables,Gate","G - Recreational or Other","Small","09",6720.15,5040.11,5040.11,"2012-04-27T23:34:00.000Z"
4046,2011,"Severe Storm(s)","NJD-077 - Emergency Protective Measures-National Guard","B - Protective Measures","Large","09",620547.77,465410.83,465410.83,"2012-04-26T16:57:12.000Z"
4046,2011,"Severe Storm(s)","NJD-076 / Debris Removal","A - Debris Removal","Small","09",4439.54,3329.66,3329.66,"2012-04-27T23:34:00.000Z"
4046,2011,"Severe Storm(s)","HSS036-A  State Task 4 Debris Removal Roads Cell Towers","B - Protective Measures","Small","09",4934.38,3700.79,3700.79,"2012-05-02T01:44:57.000Z"
4046,2011,"Severe Storm(s)","NJD-027 / Maintenance Building","E - Public Buildings","Small","09",4849.49,3637.12,3637.12,"2012-05-02T01:44:57.000Z"
4046,2011,"Severe Storm(s)","NJD-028 / FA Equipment - Truck","E - Public Buildings","Small","09",2165.74,1624.31,1624.31,"2012-05-02T01:44:57.000Z"
4046,2011,"Severe Storm(s)","JJW-010 - EPM / GENERATORS","B - Protective Measures","Small","09",13519.25,10139.44,10139.44,"2012-05-10T21:47:50.000Z"
4046,2011,"Severe Storm(s)","NJD-068 FORD E 350 VAN","E - Public Buildings","Small","09",1347.11,1010.33,1010.33,"2012-05-16T20:22:40.000Z"
4046,2011,"Severe Storm(s)","NJD-021 / Equipment Trailer Damage","G - Recreational or Other","Small","09",1175,881.25,881.25,"2012-05-10T21:47:50.000Z"
4046,2011,"Severe Storm(s)","JJW-011 - Capital Region Mental Health Center","A - Debris Removal","Small","09",4052.67,3039.5,3039.5,"2012-05-10T21:47:50.000Z"
4046,2011,"Severe Storm(s)","JJW-012 - Debris","A - Debris Removal","Small","09",16017.19,12012.89,12012.89,"2012-05-10T21:47:50.000Z"
4046,2011,"Severe Storm(s)","JJW-013 - Emergency Protective Measures (GENERATORS)","B - Protective Measures","Small","09",50838.6,38128.95,38128.95,"2012-05-10T21:47:50.000Z"
4046,2011,"Severe Storm(s)","NJD-064 - Emergency Protective Measures","B - Protective Measures","Large","09",100904.44,75678.33,75678.33,"2012-05-10T21:47:50.000Z"
4046,2011,"Severe Storm(s)","NJD-069 DOGE STRATUS","E - Public Buildings","Small","09",1381.89,1036.42,1036.42,"2012-05-10T21:47:50.000Z"
4046,2011,"Severe Storm(s)","CPN-051","B - Protective Measures","Small","09",33208.94,24906.71,24906.71,"2012-05-15T20:33:41.000Z"
4046,2011,"Severe Storm(s)","CPN-052","A - Debris Removal","Small","09",32612.38,24459.29,24459.29,"2012-05-16T01:44:17.000Z"
4046,2011,"Severe Storm(s)","NJD-057  FORD F250 TRUCK","E - Public Buildings","Small","09",3539.5,2654.63,2654.63,"2012-05-15T20:33:41.000Z"
4046,2011,"Severe Storm(s)","NJD-067  FORD EXPLORER","E - Public Buildings","Small","09",1966.83,1475.12,1475.12,"2012-05-10T21:47:50.000Z"
4046,2011,"Severe Storm(s)","NJD-066  Ford Crown Victoria","E - Public Buildings","Small","09",5583,4187.25,4187.25,"2012-05-16T01:45:00.000Z"
4046,2011,"Severe Storm(s)","NJD-073 / EPM - Generators and Inspection","B - Protective Measures","Small","09",7484.26,5613.2,5613.2,"2012-05-15T20:33:41.000Z"
4046,2011,"Severe Storm(s)","NJD-071 / Debris Removal (4 Counties)","A - Debris Removal","Large","09",149838.91,112379.18,112379.18,"2012-06-01T00:05:16.000Z"
4046,2011,"Severe Storm(s)","NJD-072 / EPM - I.T. Systems Prep and Monitoring","B - Protective Measures","Small","09",11155.12,8366.34,8366.34,"2012-05-16T01:45:00.000Z"
4046,2011,"Severe Storm(s)","NJD-074 / State Police Garage","E - Public Buildings","Small","09",1180,885,885,"2012-05-18T23:33:23.000Z"
4046,2011,"Severe Storm(s)","NJD-075 POWER LINES TO 3 PATIENT COTTAGES","F - Public Utilities","Small","09",7030,5272.5,5272.5,"2012-05-24T23:31:55.000Z"
4046,2011,"Severe Storm(s)","HSS-039 A Rocky Hill Veterans Debris Removal & Mgmt","A - Debris Removal","Large","09",214877.65,161158.24,161158.24,"2012-06-22T21:03:08.000Z"
4046,2011,"Severe Storm(s)","NJD-035 / Cutting and Moving Debris to Right-of-Way","B - Protective Measures","Small","09",50055.58,37541.69,37541.69,"2012-06-22T21:03:08.000Z"
4046,2011,"Severe Storm(s)","NJD-105 Emergency Protective Measures","B - Protective Measures","Large","09",630976.32,473232.24,473232.24,"2012-07-27T18:14:51.000Z"
4046,2011,"Severe Storm(s)","NJD-070 Debris Removal","A - Debris Removal","Large","09",70328.47,52746.35,52746.35,"2012-07-27T18:14:51.000Z"
4046,2011,"Severe Storm(s)","HSS-045E - Forensic Lab Meriden, CT","E - Public Buildings","Small","09",4683.68,3512.76,3512.76,"2012-11-20T05:55:35.000Z"
4046,2011,"Severe Storm(s)","HSS043A - CT DEEP Debris Removal and Management","A - Debris Removal","Large","09",3291071.26,2468303.44,2468303.44,"2012-09-07T22:01:40.000Z"
4046,2011,"Severe Storm(s)","MOCTA33","A - Debris Removal","Large","09",571182.58,428386.94,428386.94,"2012-11-20T04:20:29.000Z"
4046,2011,"Severe Storm(s)","MOESA37","A - Debris Removal","Large","09",7963879.49,5972909.62,5972909.62,"2013-02-08T00:50:02.000Z"
4048,2011,"Severe Storm(s)","UJZA901 Debris Removal","A - Debris Removal","Small","34",3248,2436,2436,"2012-05-07T15:26:16.000Z"
4048,2011,"Severe Storm(s)","UMMXC01 Debris Removal","A - Debris Removal","Small","34",7889.16,5916.87,5916.87,"2012-04-13T03:06:14.000Z"
4048,2011,"Severe Storm(s)","UAJW801 Protective Measures","B - Protective Measures","Small","34",45508.38,34131.29,34131.29,"2012-04-06T18:27:07.000Z"
4048,2011,"Severe Storm(s)","UZCCE01 Protective Measures","B - Protective Measures","Small","34",56906.51,42679.88,42679.88,"2012-05-07T15:26:16.000Z"
4048,2011,"Severe Storm(s)","U4BK201 Protective Measures","B - Protective Measures","Large","34",104428.34,78321.26,78321.26,"2012-07-09T19:05:31.000Z"
4048,2011,"Severe Storm(s)","UCT2E04 Debris Removal","A - Debris Removal","Small","34",32622.67,24467,24467,"2012-08-22T20:45:06.000Z"
4048,2011,"Severe Storm(s)","UCT2E03 Public Buildings","E - Public Buildings","Large","34",221944.61,166458.46,166458.46,"2012-07-09T19:05:31.000Z"
4048,2011,"Severe Storm(s)","ULTFW01 Protective Measures","B - Protective Measures","Small","34",16246.4,12184.8,12184.8,"2012-07-09T19:05:31.000Z"
4048,2011,"Severe Storm(s)","ULTFW02 Public Buildings","E - Public Buildings","Small","34",1579.56,1184.67,1184.67,"2012-07-09T19:05:31.000Z"
4048,2011,"Severe Storm(s)","UCT2E01 Recreational or Other","G - Recreational or Other","Large","34",111037.5,83278.12,83278.12,"2012-08-22T20:45:06.000Z"
4048,2011,"Severe Storm(s)","UCT2E02 Public Buildings","E - Public Buildings","Large","34",96151.65,72113.74,72113.74,"2012-08-22T20:45:06.000Z"
4048,2011,"Severe Storm(s)","U8PV502 Protective Measures","B - Protective Measures","Small","34",13776.3,10332.23,10332.23,"2012-07-09T19:05:31.000Z"
4048,2011,"Severe Storm(s)","U8PV501 Debris Removal","A - Debris Removal","Small","34",26643.78,19982.84,19982.84,"2012-08-22T20:45:06.000Z"
4048,2011,"Severe Storm(s)","State Mgmt Costs (indirect)","Z - State Management","Large","34",504357.22,504357.22,504357.22,"2014-05-15T17:06:29.000Z"
4049,2011,"Severe Storm(s)","TPNHMZ","Z - State Management","Small","33",9658.71,9658.71,9658.71,"2012-01-19T00:02:10.000Z"
4049,2011,"Severe Storm(s)","JT NH Dept Health Human Serv","B - Protective Measures","Small","33",3666.71,2750.03,2750.03,"2012-01-31T00:28:32.000Z"
4049,2011,"Severe Storm(s)","CKW080b Protective measures NH emergency Mgm","B - Protective Measures","Small","33",24939.75,18704.81,18704.81,"2012-02-02T23:44:28.000Z"
4049,2011,"Severe Storm(s)","DAMAGED ELECTRICAL DISTRIBUTION LINE","F - Public Utilities","Small","33",4802.16,3601.62,3601.62,"2012-02-17T16:44:43.000Z"
4049,2011,"Severe Storm(s)","JT NHDOT ROCKINGHAM - A - DEBRIS","A - Debris Removal","Small","33",60333.15,45249.86,45249.86,"2012-02-25T01:17:12.000Z"
4049,2011,"Severe Storm(s)","JT NHDOT HILLSBOROUGH - B 'SNOW","B - Protective Measures","Large","33",179796.48,134847.36,134847.36,"2012-02-17T16:44:43.000Z"
4049,2011,"Severe Storm(s)","JT NHDOT HILLSBOROUGH - A - DEBRIS","A - Debris Removal","Small","33",61552.44,46164.33,46164.33,"2012-02-25T01:17:12.000Z"
4050,2011,"Severe Storm(s)","GNV-C01 Erosion Water/Sewer Lines'Standard Oil Rd.","C - Roads and Bridges","Small","02",32714,24535.5,24535.5,"2013-01-15T02:19:17.000Z"
4050,2011,"Severe Storm(s)","AKD-G01 Goodnews Bay Airport","G - Recreational or Other","Large","02",667206.63,500404.97,500404.97,"2013-01-15T02:20:45.000Z"
4050,2011,"Severe Storm(s)","AKFGE1 Storage Connex Container","E - Public Buildings","Large","02",74011.87,55508.91,55508.91,"2012-04-03T19:08:02.000Z"
4050,2011,"Severe Storm(s)","GNV-A01 Debris Removal","A - Debris Removal","Small","02",1739,1304.25,1304.25,"2012-11-15T02:54:37.000Z"
4050,2011,"Severe Storm(s)","324 State Management Costs","Z - State Management","Small","02",48428,45234.75,45234.75,"2012-07-20T03:36:33.000Z"
4050,2011,"Severe Storm(s)","GNV-F01 Lagoon Retaining Embankment","F - Public Utilities","Small","02",3845.1,2883.83,2883.83,"2013-01-18T00:24:03.000Z"
4050,2011,"Severe Storm(s)","TNV-A01 - Roadway Debris","A - Debris Removal","Small","02",2351.94,1763.96,1763.96,"2013-09-07T03:43:35.000Z"
4050,2011,"Severe Storm(s)","TNV-D01 - Seawall Erosion","D - Water Control Facilities","Large","02",0,0,0,"2013-09-07T03:43:35.000Z"
4051,2012,"Severe Storm(s)","EMERGENCY PROTECTIVE MEAUSRES","B - Protective Measures","Small","25",5442.61,4081.96,4081.96,"2012-04-06T00:40:45.000Z"
4051,2012,"Severe Storm(s)","DHDCA76-Debris Removal","A - Debris Removal","Small","25",1500,1125,1125,"2012-04-06T00:40:45.000Z"
4051,2012,"Severe Storm(s)","DHDCF77-Power line Repairs","F - Public Utilities","Small","25",6267,4700.25,4700.25,"2012-04-14T00:08:32.000Z"
4051,2012,"Severe Storm(s)","DHDCA78-Debris Removal","A - Debris Removal","Small","25",8875,6656.25,6656.25,"2012-04-14T00:08:32.000Z"
4051,2012,"Severe Storm(s)","FEmemaZ","Z - State Management","Large","25",217520.86,217520.86,217520.86,"2012-04-02T23:40:31.000Z"
4051,2012,"Severe Storm(s)","DHDCF75 - Electric Power Line Repair","F - Public Utilities","Small","25",46613.33,34960,34960,"2012-04-30T19:43:31.000Z"
4051,2012,"Severe Storm(s)","DHDCB80 - Snow Removal-Emergency Protect Measures","B - Protective Measures","Small","25",2278.38,1708.79,1708.79,"2012-04-30T19:43:31.000Z"
4051,2012,"Severe Storm(s)","PLDFSB1 - Dept of Fire Serv. Sate EOC staffing","B - Protective Measures","Small","25",1920.96,1440.72,1440.72,"2012-04-14T00:08:32.000Z"
4051,2012,"Severe Storm(s)","JRumaBs   snow removal","B - Protective Measures","Large","25",77796.67,58347.5,58347.5,"2012-05-23T15:29:16.000Z"
4051,2012,"Severe Storm(s)","JRumaA1   debris removal","A - Debris Removal","Small","25",48665.72,36499.29,36499.29,"2012-05-22T22:37:33.000Z"
4051,2012,"Severe Storm(s)","JPMMDB3 Harvest Snow","B - Protective Measures","Large","25",298474.83,223856.12,223856.12,"2012-06-05T01:56:13.000Z"
4051,2012,"Severe Storm(s)","JJH MWRA B-October storm","B - Protective Measures","Large","25",225469.09,169101.82,169101.82,"2012-06-25T18:55:26.000Z"
4051,2012,"Severe Storm(s)","JHPOLB2 - 4051","B - Protective Measures","Large","25",38587.29,28940.47,28940.47,"2012-06-27T22:26:08.000Z"
4051,2012,"Severe Storm(s)","MEMA_4051","B - Protective Measures","Large","25",213160.86,159870.65,159870.65,"2012-06-27T22:26:08.000Z"
4051,2012,"Severe Storm(s)","MBTA4051_1","B - Protective Measures","Large","25",177233.17,132924.88,132924.88,"2012-06-27T22:26:08.000Z"
4051,2012,"Severe Storm(s)","DHDCA73 - Debris Removal","A - Debris Removal","Large","25",189569.78,142177.33,142177.33,"2012-07-11T00:36:10.000Z"
4051,2012,"Severe Storm(s)","DHDCB74 - Emergency Protective Measures","B - Protective Measures","Small","25",38868.97,29151.73,29151.73,"2012-06-27T22:26:08.000Z"
4051,2012,"Severe Storm(s)","JPDOT- B","B - Protective Measures","Large","25",563433.38,422575.04,422575.04,"2012-09-06T22:54:01.000Z"
4051,2012,"Severe Storm(s)","TSdotBs  Noho Dist #2 snow removal","B - Protective Measures","Large","25",614119.4,460589.55,460589.55,"2012-11-14T00:40:04.000Z"
4053,2012,"Severe Storm(s)","Vehicle Replacement / Repair - (DTS06E)","E - Public Buildings","Small","49",1914.7,1436.03,1436.03,"2012-03-27T19:54:47.000Z"
4053,2012,"Severe Storm(s)","Emergency Road Repair for Access - (DTS02B)","B - Protective Measures","Small","49",3330,2497.5,2497.5,"2012-03-17T19:46:54.000Z"
4053,2012,"Severe Storm(s)","Debris Removal - (DTS01A)","A - Debris Removal","Large","49",69931.99,52448.99,52448.99,"2012-03-17T19:46:54.000Z"
4053,2012,"Severe Storm(s)","Traffic Control Replacement/Repair [Signs] - (DTS04C)","C - Roads and Bridges","Small","49",32778.58,24583.94,24583.94,"2012-03-17T19:46:54.000Z"
4053,2012,"Severe Storm(s)","Emerg Protect Meas - [Temp Debris Removal] - (UTA02B)","B - Protective Measures","Small","49",617.65,463.24,463.24,"2012-03-23T18:22:03.000Z"
4053,2012,"Severe Storm(s)","Debris Removal - (UNG01A)","A - Debris Removal","Large","49",171387.31,128540.48,128540.48,"2012-03-15T19:41:16.000Z"
4053,2012,"Severe Storm(s)","Facility Repair - [Mass Transit Facility] - (UTA05G)","G - Recreational or Other","Large","49",121689.2,91266.9,91266.9,"2012-03-15T19:41:16.000Z"
4053,2012,"Severe Storm(s)","Building Repair - [Maintenance Station] - (DTS05E)","E - Public Buildings","Small","49",1000,750,750,"2012-03-17T19:46:54.000Z"
4053,2012,"Severe Storm(s)","Debris Removal  - (DTS07A)","A - Debris Removal","Small","49",25540.96,19155.72,19155.72,"2012-03-17T19:46:54.000Z"
4053,2012,"Severe Storm(s)","Emergency Protective Measures - ( DTS08B )","B - Protective Measures","Small","49",14044.74,10533.56,10533.56,"2012-03-17T19:46:54.000Z"
4053,2012,"Severe Storm(s)","Section 324 Management Costs - (853)","Z - State Management","Large","49",35397.46,35397.46,35397.46,"2012-04-10T17:42:45.000Z"
4053,2012,"Severe Storm(s)","Grantee Direct Admin Cost","Z - State Management","Small","49",6826.86,5120.15,5120.15,"2018-02-28T19:55:43.000Z"
